equipment,geography,fuel_included,origin,destination,rate
vans,state,False,SD,GA,2.04
vans,state,False,SD,IA,2.68
vans,state,False,SD,IL,2.08
vans,state,False,SD,IN,2.14
vans,state,False,SD,KS,2.69
vans,state,False,SD,KY,1.94
vans,state,False,SD,MA,2.29
vans,state,False,SD,MD,2.24
vans,state,False,SD,MI,1.92
vans,state,False,SD,MN,2.6
vans,state,False,SD,MO,2.39
vans,state,False,SD,MS,1.72
vans,state,False,SD,NC,2.04
vans,state,False,SD,ND,3.01
vans,state,False,SD,NE,3.32
vans,state,False,SD,NJ,2.14
vans,state,False,SD,NV,2.04
vans,state,False,SD,NY,2.36
vans,state,False,SD,OH,2.31
vans,state,False,SD,OK,2.63
vans,state,False,SD,OR,1.96
vans,state,False,SD,PA,2.25
vans,state,False,SD,SC,2.14
vans,state,False,SD,SD,3.21
vans,state,False,SD,TN,2.14
vans,state,False,SD,TX,2.18
vans,state,False,SD,UT,2.68
vans,state,False,SD,VA,1.99
vans,state,False,SD,WA,2.34
vans,state,False,SD,WI,1.99
vans,state,False,SD,WY,3.85
vans,state,False,SK,Dest - AB,2.24
vans,state,False,SK,CA,1.41
vans,state,False,SK,IL,1.18
vans,state,False,SK,ON,0.92
vans,state,False,TN,Dest - AB,1.64
vans,state,False,TN,AL,3.13
vans,state,False,TN,AR,2.32
vans,state,False,TN,AZ,1.52
vans,state,False,TN,BC,1.69
vans,state,False,TN,CA,1.13
vans,state,False,TN,CO,2.34
vans,state,False,TN,CT,2.49
vans,state,False,TN,DE,2.61
vans,state,False,TN,FL,2.83
vans,state,False,TN,GA,2.96
vans,state,False,TN,IA,1.9
vans,state,False,TN,ID,1.64
vans,state,False,TN,IL,1.68
vans,state,False,TN,IN,2.12
vans,state,False,TN,KS,1.92
vans,state,False,TN,KY,2.76
vans,state,False,TN,LA,2.24
vans,state,False,TN,MA,2.61
vans,state,False,TN,MD,2.52
vans,state,False,TN,ME,2.41
vans,state,False,TN,MI,1.85
vans,state,False,TN,MN,1.92
vans,state,False,TN,MO,1.98
vans,state,False,TN,MS,2.48
vans,state,False,TN,MT,1.94
vans,state,False,TN,NC,2.6
vans,state,False,TN,ND,1.93
vans,state,False,TN,NE,1.98
vans,state,False,TN,NH,2.49
vans,state,False,TN,NJ,2.3
vans,state,False,TN,NM,1.69
vans,state,False,TN,NV,1.45
vans,state,False,TN,NY,2.48
vans,state,False,TN,OH,2.06
vans,state,False,TN,OK,2.23
vans,state,False,TN,ON,1.52
vans,state,False,TN,OR,1.65
vans,state,False,TN,PA,2.4
vans,state,False,TN,PQ,1.36
vans,state,False,TN,RI,2.4
vans,state,False,TN,SC,2.69
vans,state,False,TN,SD,2.03
vans,state,False,TN,TN,2.96
vans,state,False,TN,TX,1.69
vans,state,False,TN,UT,1.72
vans,state,False,TN,VA,2.74
vans,state,False,TN,VT,2.46
vans,state,False,TN,WA,1.64
vans,state,False,TN,WI,1.65
vans,state,False,TN,WV,2.9
vans,state,False,TN,WY,2.22
vans,state,False,TX,Dest - AB,1.5
vans,state,False,TX,AL,1.95
vans,state,False,TX,AR,2.18
vans,state,False,TX,AZ,1.33
vans,state,False,TX,BC,1.7
vans,state,False,TX,CA,1.12
vans,state,False,TX,CO,2.41
vans,state,False,TX,CT,1.87
vans,state,False,TX,DE,1.84
vans,state,False,TX,FL,2.16
vans,state,False,TX,GA,1.91
vans,state,False,TX,IA,1.86
vans,state,False,TX,ID,1.74
vans,state,False,TX,IL,1.57
vans,state,False,TX,IN,1.62
vans,state,False,TX,KS,2.04
vans,state,False,TX,KY,1.76
vans,state,False,TX,LA,2.44
vans,state,False,TX,MA,1.84
vans,state,False,TX,MB,1.59
vans,state,False,TX,MD,1.87
vans,state,False,TX,ME,1.85
vans,state,False,TX,MI,1.55
vans,state,False,TX,MN,1.63
vans,state,False,TX,MO,1.86
vans,state,False,TX,MS,2.01
vans,state,False,TX,MT,2.27
vans,state,False,TX,NB,1.55
vans,state,False,TX,NC,1.71
vans,state,False,TX,ND,1.93
vans,state,False,TX,NE,1.92
vans,state,False,TX,NH,1.85
vans,state,False,TX,NJ,1.77
vans,state,False,TX,NM,2.15
vans,state,False,TX,NS,1.38
vans,state,False,TX,NV,1.48
vans,state,False,TX,NY,1.84
vans,state,False,TX,OH,1.59
vans,state,False,TX,OK,2.69
vans,state,False,TX,ON,1.34
vans,state,False,TX,OR,1.74
vans,state,False,TX,PA,1.78
vans,state,False,TX,PQ,1.18
vans,state,False,TX,RI,1.93
vans,state,False,TX,SC,1.81
vans,state,False,TX,SD,2.1
vans,state,False,TX,SK,1.59
vans,state,False,TX,TN,1.79
vans,state,False,TX,TX,2.05
vans,state,False,TX,UT,1.71
vans,state,False,TX,VA,1.82
vans,state,False,TX,VT,1.84
vans,state,False,TX,WA,1.68
vans,state,False,TX,WI,1.53
vans,state,False,TX,WV,1.88
vans,state,False,TX,WY,2.35
vans,state,False,UT,Dest - AB,1.89
vans,state,False,UT,AL,1.93
vans,state,False,UT,AR,1.71
vans,state,False,UT,AZ,1.69
vans,state,False,UT,BC,1.94
vans,state,False,UT,CA,1.06
vans,state,False,UT,CO,3.1
vans,state,False,UT,CT,1.69
vans,state,False,UT,FL,1.98
vans,state,False,UT,GA,2.17
vans,state,False,UT,IA,1.79
vans,state,False,UT,ID,2.44
vans,state,False,UT,IL,1.76
vans,state,False,UT,IN,1.98
vans,state,False,UT,KS,2.08
vans,state,False,UT,KY,1.78
vans,state,False,UT,LA,1.92
vans,state,False,UT,MA,1.63
vans,state,False,UT,MD,2.43
vans,state,False,UT,MI,1.81
vans,state,False,UT,MN,1.93
vans,state,False,UT,MO,1.79
vans,state,False,UT,MS,1.91
vans,state,False,UT,MT,3.69
vans,state,False,UT,NC,2.01
vans,state,False,UT,ND,2.29
vans,state,False,UT,NE,2.22
vans,state,False,UT,NH,1.87
vans,state,False,UT,NJ,2.13
vans,state,False,UT,NM,2.72
vans,state,False,UT,NV,1.49
vans,state,False,UT,NY,2.12
vans,state,False,UT,OH,1.89
vans,state,False,UT,OK,1.86
vans,state,False,UT,ON,1.13
vans,state,False,UT,OR,2.37
vans,state,False,UT,PA,1.81
vans,state,False,UT,PQ,1.93
vans,state,False,UT,SC,1.87
vans,state,False,UT,SD,2.39
vans,state,False,UT,TN,1.79
vans,state,False,UT,TX,1.79
vans,state,False,UT,UT,2.56
vans,state,False,UT,VA,2.09
vans,state,False,UT,VT,2.46
vans,state,False,UT,WA,2.41
vans,state,False,UT,WI,1.77
vans,state,False,UT,WY,3.02
vans,state,False,VA,Dest - AB,1.57
vans,state,False,VA,AL,1.92
vans,state,False,VA,AR,1.52
vans,state,False,VA,AZ,1.28
vans,state,False,VA,CA,1.03
vans,state,False,VA,CO,1.97
vans,state,False,VA,CT,3.11
vans,state,False,VA,DE,3.39
vans,state,False,VA,FL,2.44
vans,state,False,VA,GA,1.88
vans,state,False,VA,IA,1.59
vans,state,False,VA,ID,1.54
vans,state,False,VA,IL,1.49
vans,state,False,VA,IN,1.62
vans,state,False,VA,KS,1.52
vans,state,False,VA,KY,1.82
vans,state,False,VA,LA,1.66
vans,state,False,VA,MA,3.05
vans,state,False,VA,MB,1.95
vans,state,False,VA,MD,3.35
vans,state,False,VA,ME,2.85
vans,state,False,VA,MI,1.67
vans,state,False,VA,MN,1.56
vans,state,False,VA,MO,1.55
vans,state,False,VA,MS,1.64
vans,state,False,VA,MT,1.83
vans,state,False,VA,NC,2.73
vans,state,False,VA,ND,1.68
vans,state,False,VA,NE,1.66
vans,state,False,VA,NH,2.97
vans,state,False,VA,NJ,2.96
vans,state,False,VA,NM,1.32
vans,state,False,VA,NV,1.36
vans,state,False,VA,NY,2.94
vans,state,False,VA,OH,1.83
vans,state,False,VA,OK,1.48
vans,state,False,VA,ON,1.76
vans,state,False,VA,OR,1.4
vans,state,False,VA,PA,3.01
vans,state,False,VA,PQ,1.64
vans,state,False,VA,RI,2.95
vans,state,False,VA,SC,2.37
vans,state,False,VA,SD,1.74
vans,state,False,VA,TN,1.88
vans,state,False,VA,TX,1.36
vans,state,False,VA,UT,1.49
vans,state,False,VA,VA,3.72
vans,state,False,VA,VT,3.42
vans,state,False,VA,WA,1.51
vans,state,False,VA,WI,1.45
vans,state,False,VA,WV,3.2
vans,state,False,VT,AL,1.63
vans,state,False,VT,AR,1.81
vans,state,False,VT,CA,1.21
vans,state,False,VT,CT,4.27
vans,state,False,VT,FL,2.05
vans,state,False,VT,GA,1.83
vans,state,False,VT,IA,1.72
vans,state,False,VT,IL,1.59
vans,state,False,VT,IN,1.49
vans,state,False,VT,KY,1.66
vans,state,False,VT,MA,4.34
vans,state,False,VT,MD,2.96
vans,state,False,VT,MI,1.71
vans,state,False,VT,MO,1.71
vans,state,False,VT,MS,1.67
vans,state,False,VT,NC,1.94
vans,state,False,VT,NJ,3.0
vans,state,False,VT,NY,3.62
vans,state,False,VT,OH,1.57
vans,state,False,VT,PA,2.74
vans,state,False,VT,TN,1.98
vans,state,False,VT,TX,1.4
vans,state,False,VT,VA,2.46
vans,state,False,VT,WI,1.57
vans,state,False,WA,Dest - AB,2.37
vans,state,False,WA,AL,1.55
vans,state,False,WA,AR,1.47
vans,state,False,WA,AZ,1.33
vans,state,False,WA,BC,3.21
vans,state,False,WA,CA,1.23
vans,state,False,WA,CO,2.15
vans,state,False,WA,CT,1.89
vans,state,False,WA,FL,1.69
vans,state,False,WA,GA,1.56
vans,state,False,WA,IA,1.72
vans,state,False,WA,ID,2.26
vans,state,False,WA,IL,1.36
vans,state,False,WA,IN,1.58
vans,state,False,WA,KS,1.62
vans,state,False,WA,KY,1.25
vans,state,False,WA,LA,1.77
vans,state,False,WA,MA,1.63
vans,state,False,WA,MD,1.68
vans,state,False,WA,MI,1.15
vans,state,False,WA,MN,1.65
vans,state,False,WA,MO,1.6
vans,state,False,WA,MS,1.54
vans,state,False,WA,MT,3.18
vans,state,False,WA,NC,1.58
vans,state,False,WA,ND,2.0
vans,state,False,WA,NE,1.79
vans,state,False,WA,NH,1.77
vans,state,False,WA,NJ,1.75
vans,state,False,WA,NM,2.13
vans,state,False,WA,NV,1.67
vans,state,False,WA,NY,1.81
vans,state,False,WA,OH,1.48
vans,state,False,WA,OK,1.66
vans,state,False,WA,ON,1.15
vans,state,False,WA,OR,3.11
vans,state,False,WA,PA,1.63
vans,state,False,WA,PQ,1.03
vans,state,False,WA,RI,1.43
vans,state,False,WA,SC,1.45
vans,state,False,WA,SD,1.98
vans,state,False,WA,SK,2.78
vans,state,False,WA,TN,1.56
vans,state,False,WA,TX,1.61
vans,state,False,WA,UT,1.81
vans,state,False,WA,VA,1.83
vans,state,False,WA,WA,3.28
vans,state,False,WA,WI,1.48
vans,state,False,WA,WY,2.46
vans,state,False,WI,Dest - AB,1.73
vans,state,False,WI,AL,2.61
vans,state,False,WI,AR,2.65
vans,state,False,WI,AZ,1.55
vans,state,False,WI,BC,2.01
vans,state,False,WI,CA,1.29
vans,state,False,WI,CO,2.79
vans,state,False,WI,CT,2.83
vans,state,False,WI,DE,2.95
vans,state,False,WI,FL,2.48
vans,state,False,WI,GA,2.74
vans,state,False,WI,IA,3.17
vans,state,False,WI,ID,1.81
vans,state,False,WI,IL,3.27
vans,state,False,WI,IN,3.19
vans,state,False,WI,KS,2.62
vans,state,False,WI,KY,2.95
vans,state,False,WI,LA,2.27
vans,state,False,WI,MA,2.61
vans,state,False,WI,MB,2.08
vans,state,False,WI,MD,2.95
vans,state,False,WI,ME,2.79
vans,state,False,WI,MI,3.09
vans,state,False,WI,MN,2.55
vans,state,False,WI,MO,2.69
vans,state,False,WI,MS,2.29
vans,state,False,WI,MT,2.69
vans,state,False,WI,NC,2.57
vans,state,False,WI,ND,2.45
vans,state,False,WI,NE,2.56
vans,state,False,WI,NH,2.49
vans,state,False,WI,NJ,2.61
vans,state,False,WI,NM,1.92
vans,state,False,WI,NV,1.68
vans,state,False,WI,NY,3.03
vans,state,False,WI,OH,2.95
vans,state,False,WI,OK,2.57
vans,state,False,WI,ON,1.54
vans,state,False,WI,OR,1.77
vans,state,False,WI,PA,2.9
vans,state,False,WI,PQ,1.29
vans,state,False,WI,RI,2.61
vans,state,False,WI,SC,2.53
vans,state,False,WI,SD,2.73
vans,state,False,WI,SK,2.09
vans,state,False,WI,TN,2.67
vans,state,False,WI,TX,1.86
vans,state,False,WI,UT,1.89
vans,state,False,WI,VA,2.84
vans,state,False,WI,VT,2.55
vans,state,False,WI,WA,1.66
vans,state,False,WI,WI,3.13
vans,state,False,WI,WV,3.27
vans,state,False,WI,WY,3.14
vans,state,False,WV,AL,2.33
vans,state,False,WV,AR,1.98
vans,state,False,WV,AZ,1.2
vans,state,False,WV,CA,1.13
vans,state,False,WV,CO,2.12
vans,state,False,WV,CT,3.8
vans,state,False,WV,DE,4.39
vans,state,False,WV,FL,2.6
vans,state,False,WV,GA,2.58
vans,state,False,WV,IA,1.93
vans,state,False,WV,IL,1.71
vans,state,False,WV,IN,2.16
vans,state,False,WV,KS,1.77
vans,state,False,WV,KY,2.75
vans,state,False,WV,LA,1.78
vans,state,False,WV,MA,3.45
vans,state,False,WV,MD,4.17
vans,state,False,WV,MI,2.15
vans,state,False,WV,MN,1.87
vans,state,False,WV,MO,2.13
vans,state,False,WV,MS,1.82
vans,state,False,WV,NC,2.88
vans,state,False,WV,NH,3.3
vans,state,False,WV,NJ,3.66
vans,state,False,WV,NY,3.7
vans,state,False,WV,OH,3.1
vans,state,False,WV,OK,1.88
vans,state,False,WV,ON,1.73
vans,state,False,WV,PA,3.98
vans,state,False,WV,SC,2.86
vans,state,False,WV,TN,2.57
vans,state,False,WV,TX,1.5
vans,state,False,WV,UT,1.46
vans,state,False,WV,VA,4.19
vans,state,False,WV,VT,3.53
vans,state,False,WV,WI,1.96
vans,state,False,WV,WV,3.81
vans,state,False,WY,AL,1.84
vans,state,False,WY,AZ,1.59
vans,state,False,WY,CA,1.4
vans,state,False,WY,CO,2.72
vans,state,False,WY,FL,1.72
vans,state,False,WY,GA,1.59
vans,state,False,WY,IA,1.86
vans,state,False,WY,IL,1.57
vans,state,False,WY,IN,1.6
vans,state,False,WY,KS,1.67
vans,state,False,WY,LA,1.63
vans,state,False,WY,MI,1.76
vans,state,False,WY,MN,2.03
vans,state,False,WY,MO,2.04
vans,state,False,WY,NC,1.54
vans,state,False,WY,NE,1.62
vans,state,False,WY,NJ,1.83
vans,state,False,WY,NM,2.28
vans,state,False,WY,NV,1.37
vans,state,False,WY,OH,1.27
vans,state,False,WY,OK,1.66
vans,state,False,WY,ON,1.28
vans,state,False,WY,OR,1.8
vans,state,False,WY,PA,1.73
vans,state,False,WY,TN,1.92
vans,state,False,WY,TX,1.68
vans,state,False,WY,UT,2.31
vans,state,False,WY,VA,2.08
vans,state,False,WY,WA,1.92
vans,state,False,WY,WI,1.47
vans,state,False,WY,WY,4.43
vans,state,True,Origin - AB,Dest - AB,3.23
vans,state,True,Origin - AB,AZ,1.38
vans,state,True,Origin - AB,BC,2.23
vans,state,True,Origin - AB,CA,1.26
vans,state,True,Origin - AB,CO,1.95
vans,state,True,Origin - AB,FL,1.75
vans,state,True,Origin - AB,GA,1.67
vans,state,True,Origin - AB,IA,1.66
vans,state,True,Origin - AB,ID,2.32
vans,state,True,Origin - AB,IL,1.28
vans,state,True,Origin - AB,IN,1.45
vans,state,True,Origin - AB,KS,1.46
vans,state,True,Origin - AB,MB,1.67
vans,state,True,Origin - AB,MI,1.68
vans,state,True,Origin - AB,MN,1.58
vans,state,True,Origin - AB,NV,1.31
vans,state,True,Origin - AB,OH,1.37
vans,state,True,Origin - AB,ON,1.52
vans,state,True,Origin - AB,OR,2.35
vans,state,True,Origin - AB,SK,2.39
vans,state,True,Origin - AB,TX,1.81
vans,state,True,Origin - AB,UT,1.98
vans,state,True,Origin - AB,WA,2.09
vans,state,True,Origin - AB,WI,1.5
vans,state,True,AL,Dest - AB,2.1
vans,state,True,AL,AL,3.59
vans,state,True,AL,AR,2.42
vans,state,True,AL,AZ,1.64
vans,state,True,AL,CA,1.59
vans,state,True,AL,CO,2.51
vans,state,True,AL,CT,2.45
vans,state,True,AL,DE,2.73
vans,state,True,AL,FL,3.24
vans,state,True,AL,GA,3.17
vans,state,True,AL,IA,2.08
vans,state,True,AL,ID,2.26
vans,state,True,AL,IL,1.9
vans,state,True,AL,IN,2.13
vans,state,True,AL,KS,2.13
vans,state,True,AL,KY,2.51
vans,state,True,AL,LA,2.56
vans,state,True,AL,MA,2.72
vans,state,True,AL,MD,2.69
vans,state,True,AL,ME,2.58
vans,state,True,AL,MI,2.11
vans,state,True,AL,MN,1.97
vans,state,True,AL,MO,2.14
vans,state,True,AL,MS,3.15
vans,state,True,AL,MT,2.23
vans,state,True,AL,NC,2.56
vans,state,True,AL,ND,2.21
vans,state,True,AL,NE,2.28
vans,state,True,AL,NH,2.31
vans,state,True,AL,NJ,2.58
vans,state,True,AL,NM,2.02
vans,state,True,AL,NV,1.97
vans,state,True,AL,NY,2.54
vans,state,True,AL,OH,2.14
vans,state,True,AL,OK,2.21
vans,state,True,AL,ON,1.53
vans,state,True,AL,OR,2.04
vans,state,True,AL,PA,2.52
vans,state,True,AL,PQ,1.78
vans,state,True,AL,RI,2.79
vans,state,True,AL,SC,2.68
vans,state,True,AL,SD,2.41
vans,state,True,AL,TN,3.09
vans,state,True,AL,TX,1.86
vans,state,True,AL,UT,2.32
vans,state,True,AL,VA,2.54
vans,state,True,AL,VT,3.06
vans,state,True,AL,WA,1.94
vans,state,True,AL,WI,1.83
vans,state,True,AL,WV,2.73
vans,state,True,AL,WY,2.7
vans,state,True,AR,AL,3.02
vans,state,True,AR,AR,4.33
vans,state,True,AR,AZ,2.06
vans,state,True,AR,CA,1.69
vans,state,True,AR,CO,3.24
vans,state,True,AR,CT,2.64
vans,state,True,AR,DE,3.03
vans,state,True,AR,FL,3.08
vans,state,True,AR,GA,2.84
vans,state,True,AR,IA,2.3
vans,state,True,AR,ID,2.25
vans,state,True,AR,IL,2.27
vans,state,True,AR,IN,2.35
vans,state,True,AR,KS,3.0
vans,state,True,AR,KY,2.49
vans,state,True,AR,LA,3.13
vans,state,True,AR,MA,2.64
vans,state,True,AR,MD,2.67
vans,state,True,AR,MI,2.23
vans,state,True,AR,MN,2.28
vans,state,True,AR,MO,2.94
vans,state,True,AR,MS,3.04
vans,state,True,AR,NC,2.5
vans,state,True,AR,ND,2.17
vans,state,True,AR,NE,2.67
vans,state,True,AR,NH,2.59
vans,state,True,AR,NJ,2.61
vans,state,True,AR,NM,2.7
vans,state,True,AR,NV,1.92
vans,state,True,AR,NY,2.62
vans,state,True,AR,OH,2.33
vans,state,True,AR,OK,3.25
vans,state,True,AR,ON,2.04
vans,state,True,AR,OR,2.16
vans,state,True,AR,PA,2.65
vans,state,True,AR,PQ,1.69
vans,state,True,AR,RI,2.93
vans,state,True,AR,SC,2.49
vans,state,True,AR,SD,2.6
vans,state,True,AR,TN,3.01
vans,state,True,AR,TX,2.52
vans,state,True,AR,UT,2.22
vans,state,True,AR,VA,2.72
vans,state,True,AR,WA,2.05
vans,state,True,AR,WI,2.16
vans,state,True,AR,WV,2.47
vans,state,True,AR,WY,3.24
vans,state,True,AZ,Dest - AB,2.76
vans,state,True,AZ,AL,2.14
vans,state,True,AZ,AR,2.27
vans,state,True,AZ,AZ,3.91
vans,state,True,AZ,BC,2.08
vans,state,True,AZ,CA,1.82
vans,state,True,AZ,CO,3.48
vans,state,True,AZ,CT,2.19
vans,state,True,AZ,FL,2.51
vans,state,True,AZ,GA,2.27
vans,state,True,AZ,IA,2.17
vans,state,True,AZ,ID,2.91
vans,state,True,AZ,IL,2.09
vans,state,True,AZ,IN,2.17
vans,state,True,AZ,KS,2.77
vans,state,True,AZ,KY,2.11
vans,state,True,AZ,LA,2.25
vans,state,True,AZ,MA,2.45
vans,state,True,AZ,MD,2.46
vans,state,True,AZ,MI,2.19
vans,state,True,AZ,MN,2.25
vans,state,True,AZ,MO,2.3
vans,state,True,AZ,MS,2.21
vans,state,True,AZ,MT,3.22
vans,state,True,AZ,NC,2.29
vans,state,True,AZ,ND,2.47
vans,state,True,AZ,NE,2.16
vans,state,True,AZ,NH,2.39
vans,state,True,AZ,NJ,2.37
vans,state,True,AZ,NM,3.19
vans,state,True,AZ,NV,2.63
vans,state,True,AZ,NY,2.44
vans,state,True,AZ,OH,2.07
vans,state,True,AZ,OK,2.71
vans,state,True,AZ,ON,2.01
vans,state,True,AZ,OR,2.72
vans,state,True,AZ,PA,2.45
vans,state,True,AZ,SC,2.13
vans,state,True,AZ,SD,2.7
vans,state,True,AZ,TN,2.54
vans,state,True,AZ,TX,2.34
vans,state,True,AZ,UT,2.91
vans,state,True,AZ,VA,2.31
vans,state,True,AZ,WA,2.56
vans,state,True,AZ,WI,2.14
vans,state,True,AZ,WY,3.03
vans,state,True,BC,Dest - AB,2.17
vans,state,True,BC,BC,3.7
vans,state,True,BC,CA,1.09
vans,state,True,BC,MB,1.88
vans,state,True,BC,MI,2.15
vans,state,True,BC,MN,1.85
vans,state,True,BC,NV,1.37
vans,state,True,BC,ON,1.36
vans,state,True,BC,OR,2.58
vans,state,True,BC,PA,1.43
vans,state,True,BC,TN,1.36
vans,state,True,BC,TX,1.51
vans,state,True,BC,UT,2.03
vans,state,True,BC,WA,3.82
vans,state,True,CA,Dest - AB,2.71
vans,state,True,CA,AL,2.35
vans,state,True,CA,AR,2.5
vans,state,True,CA,AZ,3.06
vans,state,True,CA,BC,2.91
vans,state,True,CA,CA,2.77
vans,state,True,CA,CO,3.32
vans,state,True,CA,CT,2.24
vans,state,True,CA,DE,2.33
vans,state,True,CA,FL,2.48
vans,state,True,CA,GA,2.32
vans,state,True,CA,IA,2.48
vans,state,True,CA,ID,3.02
vans,state,True,CA,IL,2.14
vans,state,True,CA,IN,2.23
vans,state,True,CA,KS,2.58
vans,state,True,CA,KY,2.21
vans,state,True,CA,LA,2.42
vans,state,True,CA,MA,2.34
vans,state,True,CA,MB,2.53
vans,state,True,CA,MD,2.36
vans,state,True,CA,ME,2.22
vans,state,True,CA,MI,2.17
vans,state,True,CA,MN,2.37
vans,state,True,CA,MO,2.31
vans,state,True,CA,MS,2.51
vans,state,True,CA,MT,3.18
vans,state,True,CA,NC,2.31
vans,state,True,CA,ND,2.39
vans,state,True,CA,NE,2.68
vans,state,True,CA,NH,2.25
vans,state,True,CA,NJ,2.3
vans,state,True,CA,NM,3.17
vans,state,True,CA,NV,3.46
vans,state,True,CA,NY,2.28
vans,state,True,CA,OH,2.11
vans,state,True,CA,OK,2.76
vans,state,True,CA,ON,1.8
vans,state,True,CA,OR,3.0
vans,state,True,CA,PA,2.27
vans,state,True,CA,PQ,1.77
vans,state,True,CA,RI,2.27
vans,state,True,CA,SC,2.45
vans,state,True,CA,SD,2.54
vans,state,True,CA,TN,2.54
vans,state,True,CA,TX,2.43
vans,state,True,CA,UT,3.11
vans,state,True,CA,VA,2.34
vans,state,True,CA,VT,2.49
vans,state,True,CA,WA,2.89
vans,state,True,CA,WI,2.05
vans,state,True,CA,WV,2.12
vans,state,True,CA,WY,3.5
vans,state,True,CO,Dest - AB,2.36
vans,state,True,CO,AL,1.72
vans,state,True,CO,AR,1.86
vans,state,True,CO,AZ,1.42
vans,state,True,CO,CA,1.38
vans,state,True,CO,CO,3.78
vans,state,True,CO,FL,1.94
vans,state,True,CO,GA,1.92
vans,state,True,CO,IA,1.59
vans,state,True,CO,ID,2.25
vans,state,True,CO,IL,1.34
vans,state,True,CO,IN,1.74
vans,state,True,CO,KS,1.66
vans,state,True,CO,KY,1.56
vans,state,True,CO,LA,1.68
vans,state,True,CO,MA,2.06
vans,state,True,CO,MD,2.07
vans,state,True,CO,MI,1.81
vans,state,True,CO,MN,1.64
vans,state,True,CO,MO,1.38
vans,state,True,CO,MS,1.75
vans,state,True,CO,MT,3.04
vans,state,True,CO,NC,1.93
vans,state,True,CO,ND,2.23
vans,state,True,CO,NE,2.07
vans,state,True,CO,NJ,2.03
vans,state,True,CO,NM,2.3
vans,state,True,CO,NV,1.62
vans,state,True,CO,NY,2.12
vans,state,True,CO,OH,1.62
vans,state,True,CO,OK,1.38
vans,state,True,CO,ON,1.7
vans,state,True,CO,OR,2.34
vans,state,True,CO,PA,1.96
vans,state,True,CO,PQ,1.6
vans,state,True,CO,RI,2.06
vans,state,True,CO,SC,1.51
vans,state,True,CO,SD,2.07
vans,state,True,CO,TN,1.67
vans,state,True,CO,TX,1.44
vans,state,True,CO,UT,1.77
vans,state,True,CO,VA,1.95
vans,state,True,CO,WA,2.48
vans,state,True,CO,WI,1.53
vans,state,True,CO,WY,3.15
vans,state,True,CT,AL,2.0
vans,state,True,CT,AR,1.65
vans,state,True,CT,AZ,1.49
vans,state,True,CT,CA,1.36
vans,state,True,CT,CO,1.64
vans,state,True,CT,FL,2.34
vans,state,True,CT,GA,1.88
vans,state,True,CT,IA,1.9
vans,state,True,CT,ID,1.74
vans,state,True,CT,IL,1.61
vans,state,True,CT,IN,1.74
vans,state,True,CT,KS,2.03
vans,state,True,CT,KY,1.63
vans,state,True,CT,MA,4.59
vans,state,True,CT,MD,2.74
vans,state,True,CT,ME,4.08
vans,state,True,CT,MI,1.59
vans,state,True,CT,MN,1.73
vans,state,True,CT,MO,1.8
vans,state,True,CT,MS,1.73
vans,state,True,CT,NC,1.98
vans,state,True,CT,NE,1.78
vans,state,True,CT,NH,4.19
vans,state,True,CT,NJ,3.33
vans,state,True,CT,NV,1.65
vans,state,True,CT,NY,3.34
vans,state,True,CT,OH,1.62
vans,state,True,CT,OK,1.73
vans,state,True,CT,ON,1.74
vans,state,True,CT,PA,2.72
vans,state,True,CT,PQ,2.04
vans,state,True,CT,SC,1.96
vans,state,True,CT,TN,1.89
vans,state,True,CT,TX,1.68
vans,state,True,CT,UT,1.79
vans,state,True,CT,VA,2.34
vans,state,True,CT,VT,3.79
vans,state,True,CT,WA,1.54
vans,state,True,CT,WI,1.65
vans,state,True,DE,AL,2.24
vans,state,True,DE,AZ,1.65
vans,state,True,DE,CA,1.32
vans,state,True,DE,CT,5.71
vans,state,True,DE,FL,2.61
vans,state,True,DE,GA,2.36
vans,state,True,DE,IA,1.97
vans,state,True,DE,IL,1.83
vans,state,True,DE,IN,1.91
vans,state,True,DE,KS,1.98
vans,state,True,DE,KY,2.11
vans,state,True,DE,MA,4.8
vans,state,True,DE,ME,3.83
vans,state,True,DE,MI,2.04
vans,state,True,DE,MN,2.06
vans,state,True,DE,MO,1.84
vans,state,True,DE,NC,2.49
vans,state,True,DE,NE,1.96
vans,state,True,DE,NH,4.05
vans,state,True,DE,NJ,5.09
vans,state,True,DE,NV,1.58
vans,state,True,DE,NY,4.63
vans,state,True,DE,OH,2.34
vans,state,True,DE,ON,2.29
vans,state,True,DE,OR,1.49
vans,state,True,DE,PA,4.03
vans,state,True,DE,RI,5.36
vans,state,True,DE,SC,2.19
vans,state,True,DE,TN,2.28
vans,state,True,DE,TX,1.51
vans,state,True,DE,VA,3.75
vans,state,True,DE,WA,1.65
vans,state,True,DE,WI,1.77
vans,state,True,DE,WV,4.33
vans,state,True,FL,Dest - AB,1.86
vans,state,True,FL,AL,1.41
vans,state,True,FL,AR,1.41
vans,state,True,FL,AZ,1.49
vans,state,True,FL,CA,1.23
vans,state,True,FL,CO,2.06
vans,state,True,FL,CT,1.73
vans,state,True,FL,DE,1.73
vans,state,True,FL,FL,2.9
vans,state,True,FL,GA,1.31
